Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment_Score,Customer_Segment
13398,601,3,5248,1,1,1,111,3,Lost
13399,0,5,10513,4,2,2,422,8,Potential Loyal
13400,13,14,46057,4,4,4,444,12,Loyal / VIP
13401,112,5,8866,3,2,2,322,7,Potential Loyal
13402,54,6,16617,4,3,3,433,10,Loyal / VIP
13403,24,6,16500,4,3,3,433,10,Loyal / VIP
13404,659,2,3395,1,1,1,111,3,Lost
13405,43,8,18718,4,4,4,444,12,Loyal / VIP
13406,29,4,13960,4,2,3,423,9,Loyal / VIP
13407,22,5,15702,4,2,3,423,9,Loyal / VIP
13408,160,5,14152,3,2,3,323,8,Potential Loyal
13409,582,2,5824,1,1,1,111,3,Lost
13410,63,5,17234,4,2,3,423,9,Loyal / VIP
13411,974,2,4471,1,1,1,111,3,Lost
13412,328,4,6503,2,2,1,221,5,At Risk
13413,28,11,33764,4,4,4,444,12,Loyal / VIP
13414,85,8,26382,3,4,4,344,11,Loyal / VIP
13415,255,2,6703,2,1,1,211,4,At Risk
13416,114,5,13309,3,2,3,323,8,Potential Loyal
13417,192,5,7407,2,2,1,221,5,At Risk
13418,236,7,18247,2,4,4,244,10,Loyal / VIP
13419,64,6,21744,4,3,4,434,11,Loyal / VIP
13420,455,8,27389,1,4,4,144,9,Loyal / VIP
13421,81,6,22068,3,3,4,334,10,Loyal / VIP
13422,129,6,15908,3,3,3,333,9,Loyal / VIP
13423,71,6,17992,4,3,4,434,11,Loyal / VIP
13424,893,4,8586,1,2,1,121,4,At Risk
13425,285,4,10942,2,2,2,222,6,Potential Loyal
13426,68,3,9487,4,1,2,412,7,Potential Loyal
13427,283,7,17340,2,4,3,243,9,Loyal / VIP
13428,87,7,13996,3,4,3,343,10,Loyal / VIP
13429,1086,3,5874,1,1,1,111,3,Lost
13430,184,5,10138,3,2,2,322,7,Potential Loyal
13431,478,2,4828,1,1,1,111,3,Lost
13432,379,5,11663,1,2,2,122,5,At Risk
13433,66,12,39720,4,4,4,444,12,Loyal / VIP
13434,161,5,12493,3,2,2,322,7,Potential Loyal
13435,213,2,9100,2,1,2,212,5,At Risk
13436,343,9,28621,2,4,4,244,10,Loyal / VIP
13437,108,6,12842,3,3,2,332,8,Potential Loyal
13438,66,6,12896,4,3,2,432,9,Loyal / VIP
13439,3,7,11662,4,4,2,442,10,Loyal / VIP
13440,436,3,9101,1,1,2,112,4,At Risk
13441,177,5,6860,3,2,1,321,6,Potential Loyal
13442,29,7,23023,4,4,4,444,12,Loyal / VIP
13443,539,3,5954,1,1,1,111,3,Lost
13444,129,5,10785,3,2,2,322,7,Potential Loyal
13445,743,3,4510,1,1,1,111,3,Lost
13446,274,3,8275,2,1,1,211,4,At Risk
13448,373,4,12543,1,2,2,122,5,At Risk
13449,5,4,10270,4,2,2,422,8,Potential Loyal
13450,517,6,19778,1,3,4,134,8,Potential Loyal
13451,471,4,10469,1,2,2,122,5,At Risk
13452,407,8,14483,1,4,3,143,8,Potential Loyal
13453,430,7,18656,1,4,4,144,9,Loyal / VIP
13454,276,5,20625,2,2,4,224,8,Potential Loyal
13455,3,4,13605,4,2,3,423,9,Loyal / VIP
13456,261,4,14124,2,2,3,223,7,Potential Loyal
13457,824,3,6845,1,1,1,111,3,Lost
13458,910,3,6069,1,1,1,111,3,Lost
13459,61,6,19159,4,3,4,434,11,Loyal / VIP
13460,915,3,12069,1,1,2,112,4,At Risk
13461,96,6,19890,3,3,4,334,10,Loyal / VIP
13462,90,3,12628,3,1,2,312,6,Potential Loyal
13463,12,3,9738,4,1,2,412,7,Potential Loyal
13464,128,9,31421,3,4,4,344,11,Loyal / VIP
13465,28,6,23644,4,3,4,434,11,Loyal / VIP
13466,71,5,9321,4,2,2,422,8,Potential Loyal
13467,309,8,29381,2,4,4,244,10,Loyal / VIP
13468,169,3,8117,3,1,1,311,5,At Risk
13469,259,4,10810,2,2,2,222,6,Potential Loyal
13470,149,5,10503,3,2,2,322,7,Potential Loyal
13471,10,7,19546,4,4,4,444,12,Loyal / VIP
13472,188,6,18794,2,3,4,234,9,Loyal / VIP
13473,151,4,10934,3,2,2,322,7,Potential Loyal
13474,418,2,6588,1,1,1,111,3,Lost
13475,194,4,8839,2,2,2,222,6,Potential Loyal
13476,25,2,4863,4,1,1,411,6,Potential Loyal
13477,517,4,8141,1,2,1,121,4,At Risk
13478,90,4,13832,3,2,3,323,8,Potential Loyal
13479,404,5,9177,1,2,2,122,5,At Risk
13480,66,7,21356,4,4,4,444,12,Loyal / VIP
13481,101,7,19450,3,4,4,344,11,Loyal / VIP
13482,27,5,15056,4,2,3,423,9,Loyal / VIP
13483,75,5,5535,4,2,1,421,7,Potential Loyal
13484,138,7,19774,3,4,4,344,11,Loyal / VIP
13485,743,5,16199,1,2,3,123,6,Potential Loyal
13486,149,6,21887,3,3,4,334,10,Loyal / VIP
13487,190,4,13187,2,2,3,223,7,Potential Loyal
13488,296,2,7600,2,1,1,211,4,At Risk
13489,31,5,16389,4,2,3,423,9,Loyal / VIP
13490,189,4,14197,2,2,3,223,7,Potential Loyal
13491,601,1,1591,1,1,1,111,3,Lost
13492,41,4,11491,4,2,2,422,8,Potential Loyal
13493,119,6,19352,3,3,4,334,10,Loyal / VIP
13494,714,5,16162,1,2,3,123,6,Potential Loyal
13495,1154,1,1945,1,1,1,111,3,Lost
13496,41,7,17113,4,4,3,443,11,Loyal / VIP
13497,534,3,8946,1,1,2,112,4,At Risk
13498,182,8,24744,3,4,4,344,11,Loyal / VIP
13499,16,6,11026,4,3,2,432,9,Loyal / VIP
13500,102,6,16230,3,3,3,333,9,Loyal / VIP
13501,185,4,7191,3,2,1,321,6,Potential Loyal
13502,138,3,8958,3,1,2,312,6,Potential Loyal
13503,309,4,15049,2,2,3,223,7,Potential Loyal
13504,78,6,15279,3,3,3,333,9,Loyal / VIP
13505,75,3,9983,4,1,2,412,7,Potential Loyal
13506,365,5,14571,2,2,3,223,7,Potential Loyal
13507,46,7,19528,4,4,4,444,12,Loyal / VIP
13508,118,8,20233,3,4,4,344,11,Loyal / VIP
13509,120,4,14720,3,2,3,323,8,Potential Loyal
13510,173,5,13253,3,2,3,323,8,Potential Loyal
13511,152,7,12229,3,4,2,342,9,Loyal / VIP
13512,10,6,9695,4,3,2,432,9,Loyal / VIP
13513,109,6,15188,3,3,3,333,9,Loyal / VIP
13514,76,2,2558,4,1,1,411,6,Potential Loyal
13515,429,5,12769,1,2,2,122,5,At Risk
13516,19,11,25724,4,4,4,444,12,Loyal / VIP
13517,610,3,13124,1,1,3,113,5,At Risk
13518,227,3,8135,2,1,1,211,4,At Risk
13519,303,6,18235,2,3,4,234,9,Loyal / VIP
13520,1293,1,4495,1,1,1,111,3,Lost
13521,80,6,22481,3,3,4,334,10,Loyal / VIP
13522,178,5,15458,3,2,3,323,8,Potential Loyal
13523,401,6,18392,1,3,4,134,8,Potential Loyal
13524,823,3,6471,1,1,1,111,3,Lost
13525,111,7,26111,3,4,4,344,11,Loyal / VIP
13526,311,7,19935,2,4,4,244,10,Loyal / VIP
13527,247,3,6881,2,1,1,211,4,At Risk
13528,13,3,4772,4,1,1,411,6,Potential Loyal
13529,135,6,17885,3,3,3,333,9,Loyal / VIP
13530,1253,1,2183,1,1,1,111,3,Lost
13531,297,3,4440,2,1,1,211,4,At Risk
13532,659,2,2982,1,1,1,111,3,Lost
13533,17,6,14687,4,3,3,433,10,Loyal / VIP
13534,75,8,15103,4,4,3,443,11,Loyal / VIP
13535,184,5,11669,3,2,2,322,7,Potential Loyal
13536,199,3,9996,2,1,2,212,5,At Risk
13537,4,6,20049,4,3,4,434,11,Loyal / VIP
13538,103,4,10698,3,2,2,322,7,Potential Loyal
13539,105,4,6366,3,2,1,321,6,Potential Loyal
13540,386,7,13727,1,4,3,143,8,Potential Loyal
13541,38,4,11261,4,2,2,422,8,Potential Loyal
13542,32,7,24317,4,4,4,444,12,Loyal / VIP
13543,379,2,5580,1,1,1,111,3,Lost
13544,97,4,10245,3,2,2,322,7,Potential Loyal
13545,640,3,10447,1,1,2,112,4,At Risk
13546,549,3,12579,1,1,2,112,4,At Risk
13547,237,5,20948,2,2,4,224,8,Potential Loyal
13548,15,8,27396,4,4,4,444,12,Loyal / VIP
13549,959,3,8533,1,1,1,111,3,Lost
13550,33,7,15451,4,4,3,443,11,Loyal / VIP
13551,51,4,8245,4,2,1,421,7,Potential Loyal
13552,150,6,12985,3,3,2,332,8,Potential Loyal
13553,62,10,30405,4,4,4,444,12,Loyal / VIP
13554,162,6,20346,3,3,4,334,10,Loyal / VIP
13555,234,12,32027,2,4,4,244,10,Loyal / VIP
13556,12,5,13285,4,2,3,423,9,Loyal / VIP
13557,221,4,8975,2,2,2,222,6,Potential Loyal
13558,451,6,14386,1,3,3,133,7,Potential Loyal
13559,23,8,18774,4,4,4,444,12,Loyal / VIP
13560,176,8,24941,3,4,4,344,11,Loyal / VIP
13561,13,2,5525,4,1,1,411,6,Potential Loyal
13562,84,5,17069,3,2,3,323,8,Potential Loyal
13563,163,6,9139,3,3,2,332,8,Potential Loyal
13564,588,4,9976,1,2,2,122,5,At Risk
13565,474,6,14620,1,3,3,133,7,Potential Loyal
13566,1,7,16292,4,4,3,443,11,Loyal / VIP
13567,685,2,3228,1,1,1,111,3,Lost
13568,432,4,10227,1,2,2,122,5,At Risk
13569,386,4,7646,1,2,1,121,4,At Risk
13570,57,9,21582,4,4,4,444,12,Loyal / VIP
13571,543,7,22933,1,4,4,144,9,Loyal / VIP
13572,147,3,7858,3,1,1,311,5,At Risk
13573,105,3,7348,3,1,1,311,5,At Risk
13574,89,5,17902,3,2,3,323,8,Potential Loyal
13575,137,9,30228,3,4,4,344,11,Loyal / VIP
13576,43,9,24017,4,4,4,444,12,Loyal / VIP
13577,464,6,14800,1,3,3,133,7,Potential Loyal
13578,35,8,20991,4,4,4,444,12,Loyal / VIP
13579,27,11,36917,4,4,4,444,12,Loyal / VIP
13580,39,12,30235,4,4,4,444,12,Loyal / VIP
13581,619,3,6829,1,1,1,111,3,Lost
13582,46,6,17625,4,3,3,433,10,Loyal / VIP
13583,518,4,14478,1,2,3,123,6,Potential Loyal
13584,179,4,12487,3,2,2,322,7,Potential Loyal
13585,39,6,13384,4,3,3,433,10,Loyal / VIP
13586,408,4,8224,1,2,1,121,4,At Risk
13587,182,7,26485,3,4,4,344,11,Loyal / VIP
13588,233,5,7865,2,2,1,221,5,At Risk
13589,453,6,11465,1,3,2,132,6,Potential Loyal
13590,150,3,8406,3,1,1,311,5,At Risk
13591,280,3,7014,2,1,1,211,4,At Risk
13592,228,8,16413,2,4,3,243,9,Loyal / VIP
13593,7,5,10116,4,2,2,422,8,Potential Loyal
13594,24,6,11508,4,3,2,432,9,Loyal / VIP
13595,47,5,9837,4,2,2,422,8,Potential Loyal
13596,256,7,20825,2,4,4,244,10,Loyal / VIP
13597,73,7,22729,4,4,4,444,12,Loyal / VIP
13599,160,3,9198,3,1,2,312,6,Potential Loyal
13600,0,8,20625,4,4,4,444,12,Loyal / VIP
13601,479,3,14894,1,1,3,113,5,At Risk
13602,39,6,18583,4,3,4,434,11,Loyal / VIP
13603,254,3,8265,2,1,1,211,4,At Risk
13604,67,5,14858,4,2,3,423,9,Loyal / VIP
13605,497,3,8755,1,1,2,112,4,At Risk
13606,516,2,4896,1,1,1,111,3,Lost
13607,154,6,14829,3,3,3,333,9,Loyal / VIP
13608,483,5,16002,1,2,3,123,6,Potential Loyal
13609,599,6,14711,1,3,3,133,7,Potential Loyal
13610,34,8,18295,4,4,4,444,12,Loyal / VIP
13612,32,10,25870,4,4,4,444,12,Loyal / VIP
13613,63,7,15720,4,4,3,443,11,Loyal / VIP
13614,267,5,12754,2,2,2,222,6,Potential Loyal
13615,526,2,7612,1,1,1,111,3,Lost
13616,48,9,23331,4,4,4,444,12,Loyal / VIP
13617,116,9,25829,3,4,4,344,11,Loyal / VIP
13618,101,5,7419,3,2,1,321,6,Potential Loyal
13619,195,2,2871,2,1,1,211,4,At Risk
13620,113,2,2549,3,1,1,311,5,At Risk
13621,110,3,5561,3,1,1,311,5,At Risk
13622,44,5,12915,4,2,2,422,8,Potential Loyal
13623,342,5,7822,2,2,1,221,5,At Risk
13624,193,5,14729,2,2,3,223,7,Potential Loyal
13625,327,5,10391,2,2,2,222,6,Potential Loyal
13626,116,5,20884,3,2,4,324,9,Loyal / VIP
13627,5,6,16081,4,3,3,433,10,Loyal / VIP
13628,24,5,11751,4,2,2,422,8,Potential Loyal
13629,677,3,6733,1,1,1,111,3,Lost
13630,474,4,11087,1,2,2,122,5,At Risk
13631,180,4,13001,3,2,2,322,7,Potential Loyal
13632,99,4,10286,3,2,2,322,7,Potential Loyal
13633,541,2,4772,1,1,1,111,3,Lost
13634,826,5,15441,1,2,3,123,6,Potential Loyal
13635,413,8,31583,1,4,4,144,9,Loyal / VIP
13636,183,5,11818,3,2,2,322,7,Potential Loyal
13637,373,4,6308,1,2,1,121,4,At Risk
13638,514,1,3556,1,1,1,111,3,Lost
13639,895,2,5106,1,1,1,111,3,Lost
13640,18,5,12555,4,2,2,422,8,Potential Loyal
13641,5,2,5571,4,1,1,411,6,Potential Loyal
13642,7,9,24712,4,4,4,444,12,Loyal / VIP
13643,248,6,14306,2,3,3,233,8,Potential Loyal
13644,2,7,13734,4,4,3,443,11,Loyal / VIP
13645,100,4,7867,3,2,1,321,6,Potential Loyal
13646,73,3,7565,4,1,1,411,6,Potential Loyal
13647,75,7,20522,4,4,4,444,12,Loyal / VIP
13648,437,6,12659,1,3,2,132,6,Potential Loyal
13649,360,3,7696,2,1,1,211,4,At Risk
13650,8,4,11541,4,2,2,422,8,Potential Loyal
13651,26,8,26813,4,4,4,444,12,Loyal / VIP
13652,724,4,13267,1,2,3,123,6,Potential Loyal
13653,58,6,22103,4,3,4,434,11,Loyal / VIP
13654,21,8,21709,4,4,4,444,12,Loyal / VIP
13655,372,4,10810,1,2,2,122,5,At Risk
13656,266,3,7990,2,1,1,211,4,At Risk
13657,176,5,14749,3,2,3,323,8,Potential Loyal
13658,73,6,10712,4,3,2,432,9,Loyal / VIP
13659,25,6,22748,4,3,4,434,11,Loyal / VIP
13660,35,6,13721,4,3,3,433,10,Loyal / VIP
13661,783,3,4339,1,1,1,111,3,Lost
13662,554,3,10612,1,1,2,112,4,At Risk
13663,24,6,23967,4,3,4,434,11,Loyal / VIP
13664,332,4,17756,2,2,3,223,7,Potential Loyal
13665,919,4,12847,1,2,2,122,5,At Risk
13666,153,8,16166,3,4,3,343,10,Loyal / VIP
13667,477,3,10058,1,1,2,112,4,At Risk
13668,482,3,9138,1,1,2,112,4,At Risk
13669,46,9,25046,4,4,4,444,12,Loyal / VIP
13670,40,7,25821,4,4,4,444,12,Loyal / VIP
13671,944,1,4859,1,1,1,111,3,Lost
13672,202,6,20978,2,3,4,234,9,Loyal / VIP
13673,830,1,265,1,1,1,111,3,Lost
13674,233,6,22942,2,3,4,234,9,Loyal / VIP
13675,200,4,13987,2,2,3,223,7,Potential Loyal
13676,23,6,16840,4,3,3,433,10,Loyal / VIP
13677,1017,2,7684,1,1,1,111,3,Lost
13678,220,2,4705,2,1,1,211,4,At Risk
13679,164,3,8855,3,1,2,312,6,Potential Loyal
13680,122,8,16730,3,4,3,343,10,Loyal / VIP
13681,25,2,8411,4,1,1,411,6,Potential Loyal
13682,523,3,9296,1,1,2,112,4,At Risk
13683,410,6,20961,1,3,4,134,8,Potential Loyal
13684,154,5,8154,3,2,1,321,6,Potential Loyal
13685,197,2,4862,2,1,1,211,4,At Risk
13686,15,3,7077,4,1,1,411,6,Potential Loyal
13687,35,4,8247,4,2,1,421,7,Potential Loyal
13688,190,4,8202,2,2,1,221,5,At Risk
13689,206,4,10730,2,2,2,222,6,Potential Loyal
13690,144,7,19649,3,4,4,344,11,Loyal / VIP
13691,144,3,6153,3,1,1,311,5,At Risk
13692,764,4,10640,1,2,2,122,5,At Risk
13693,9,5,14440,4,2,3,423,9,Loyal / VIP
13694,517,4,15456,1,2,3,123,6,Potential Loyal
13695,299,5,14085,2,2,3,223,7,Potential Loyal
13696,342,4,10776,2,2,2,222,6,Potential Loyal
13697,14,8,19187,4,4,4,444,12,Loyal / VIP
13698,669,4,10373,1,2,2,122,5,At Risk
13699,401,2,2151,1,1,1,111,3,Lost
13700,24,5,13750,4,2,3,423,9,Loyal / VIP
13701,16,5,14978,4,2,3,423,9,Loyal / VIP
13702,739,3,7451,1,1,1,111,3,Lost
13703,444,2,5229,1,1,1,111,3,Lost
13704,30,4,10113,4,2,2,422,8,Potential Loyal
13705,527,5,13980,1,2,3,123,6,Potential Loyal
13706,373,3,10691,1,1,2,112,4,At Risk
13707,14,8,19522,4,4,4,444,12,Loyal / VIP
13708,222,5,10799,2,2,2,222,6,Potential Loyal
13709,85,4,9370,3,2,2,322,7,Potential Loyal
13710,55,8,15649,4,4,3,443,11,Loyal / VIP
13711,870,2,7020,1,1,1,111,3,Lost
13712,258,6,9656,2,3,2,232,7,Potential Loyal
13713,13,3,9786,4,1,2,412,7,Potential Loyal
13714,61,5,12433,4,2,2,422,8,Potential Loyal
13715,236,3,4135,2,1,1,211,4,At Risk
13716,999,4,11013,1,2,2,122,5,At Risk
13717,40,8,19157,4,4,4,444,12,Loyal / VIP
13718,390,4,9410,1,2,2,122,5,At Risk
13719,68,6,10869,4,3,2,432,9,Loyal / VIP
13720,93,4,15966,3,2,3,323,8,Potential Loyal
13721,50,5,12409,4,2,2,422,8,Potential Loyal
13722,5,6,17381,4,3,3,433,10,Loyal / VIP
13723,299,8,24197,2,4,4,244,10,Loyal / VIP
13724,144,6,16958,3,3,3,333,9,Loyal / VIP
13725,477,7,23050,1,4,4,144,9,Loyal / VIP
13726,76,8,17948,4,4,4,444,12,Loyal / VIP
13727,249,4,9939,2,2,2,222,6,Potential Loyal
13728,10,9,26307,4,4,4,444,12,Loyal / VIP
13729,215,4,7698,2,2,1,221,5,At Risk
13730,171,7,22040,3,4,4,344,11,Loyal / VIP
13731,538,7,25327,1,4,4,144,9,Loyal / VIP
13732,541,2,8170,1,1,1,111,3,Lost
13733,39,4,13909,4,2,3,423,9,Loyal / VIP
13734,294,3,11849,2,1,2,212,5,At Risk
13735,207,2,4983,2,1,1,211,4,At Risk
13736,399,4,11884,1,2,2,122,5,At Risk
13737,420,5,13360,1,2,3,123,6,Potential Loyal
13738,50,5,14483,4,2,3,423,9,Loyal / VIP
13739,74,6,19261,4,3,4,434,11,Loyal / VIP
13740,46,3,6286,4,1,1,411,6,Potential Loyal
13741,662,5,14379,1,2,3,123,6,Potential Loyal
13742,430,4,10720,1,2,2,122,5,At Risk
13743,37,10,21143,4,4,4,444,12,Loyal / VIP
13744,808,4,9401,1,2,2,122,5,At Risk
13745,67,7,18914,4,4,4,444,12,Loyal / VIP
13746,485,2,7338,1,1,1,111,3,Lost
13747,230,3,6855,2,1,1,211,4,At Risk
13748,577,4,13277,1,2,3,123,6,Potential Loyal
13749,391,5,13273,1,2,3,123,6,Potential Loyal
13750,100,7,25759,3,4,4,344,11,Loyal / VIP
13751,2,13,32528,4,4,4,444,12,Loyal / VIP
13752,99,6,21334,3,3,4,334,10,Loyal / VIP
13753,52,8,22378,4,4,4,444,12,Loyal / VIP
13754,5,8,21466,4,4,4,444,12,Loyal / VIP
13756,45,6,21194,4,3,4,434,11,Loyal / VIP
13757,351,8,15833,2,4,3,243,9,Loyal / VIP
13758,584,1,2939,1,1,1,111,3,Lost
13759,583,4,12194,1,2,2,122,5,At Risk
13760,215,6,17728,2,3,3,233,8,Potential Loyal
13761,1007,2,3830,1,1,1,111,3,Lost
13762,5,3,8362,4,1,1,411,6,Potential Loyal
13763,40,11,25364,4,4,4,444,12,Loyal / VIP
13764,14,6,22816,4,3,4,434,11,Loyal / VIP
13765,264,4,8182,2,2,1,221,5,At Risk
13766,239,6,16371,2,3,3,233,8,Potential Loyal
13767,760,2,6818,1,1,1,111,3,Lost
13768,27,9,23720,4,4,4,444,12,Loyal / VIP
13769,671,5,12417,1,2,2,122,5,At Risk
13770,22,4,13543,4,2,3,423,9,Loyal / VIP
13771,230,8,23142,2,4,4,244,10,Loyal / VIP
13772,1132,3,10940,1,1,2,112,4,At Risk
13773,39,5,15867,4,2,3,423,9,Loyal / VIP
13774,461,8,24191,1,4,4,144,9,Loyal / VIP
13775,569,3,7673,1,1,1,111,3,Lost
13776,636,2,4425,1,1,1,111,3,Lost
13777,238,2,4993,2,1,1,211,4,At Risk
13778,144,4,6812,3,2,1,321,6,Potential Loyal
13779,176,5,8729,3,2,2,322,7,Potential Loyal
13780,201,4,10546,2,2,2,222,6,Potential Loyal
13781,231,3,8022,2,1,1,211,4,At Risk
13782,316,4,9474,2,2,2,222,6,Potential Loyal
13783,462,1,535,1,1,1,111,3,Lost
13784,345,7,15638,2,4,3,243,9,Loyal / VIP
13785,98,5,12961,3,2,2,322,7,Potential Loyal
13786,138,5,15769,3,2,3,323,8,Potential Loyal
13787,14,5,8020,4,2,1,421,7,Potential Loyal
13788,256,7,22636,2,4,4,244,10,Loyal / VIP
13789,221,4,7596,2,2,1,221,5,At Risk
13790,253,7,15182,2,4,3,243,9,Loyal / VIP
13791,266,3,8971,2,1,2,212,5,At Risk
13792,328,5,15223,2,2,3,223,7,Potential Loyal
13793,135,6,11836,3,3,2,332,8,Potential Loyal
13794,229,5,13425,2,2,3,223,7,Potential Loyal
13795,25,5,15599,4,2,3,423,9,Loyal / VIP
13796,1121,1,756,1,1,1,111,3,Lost
13797,80,10,30476,3,4,4,344,11,Loyal / VIP
13798,563,1,4115,1,1,1,111,3,Lost
13799,193,5,12803,2,2,2,222,6,Potential Loyal
13800,1,4,9000,4,2,2,422,8,Potential Loyal
13801,150,9,23468,3,4,4,344,11,Loyal / VIP
13802,38,4,8366,4,2,1,421,7,Potential Loyal
13803,248,5,14147,2,2,3,223,7,Potential Loyal
13804,689,2,3791,1,1,1,111,3,Lost
13805,25,15,46567,4,4,4,444,12,Loyal / VIP
13806,385,4,9867,1,2,2,122,5,At Risk
13807,154,4,12376,3,2,2,322,7,Potential Loyal
13808,95,4,11705,3,2,2,322,7,Potential Loyal
13809,280,6,16353,2,3,3,233,8,Potential Loyal
13810,41,4,13423,4,2,3,423,9,Loyal / VIP
13811,214,5,11583,2,2,2,222,6,Potential Loyal
13812,398,4,16878,1,2,3,123,6,Potential Loyal
13813,63,3,7073,4,1,1,411,6,Potential Loyal
13814,120,7,19497,3,4,4,344,11,Loyal / VIP
13815,59,6,10180,4,3,2,432,9,Loyal / VIP
13816,524,4,12911,1,2,2,122,5,At Risk
13817,279,4,11791,2,2,2,222,6,Potential Loyal
13818,21,3,4759,4,1,1,411,6,Potential Loyal
13819,95,4,6736,3,2,1,321,6,Potential Loyal
13820,93,5,15528,3,2,3,323,8,Potential Loyal
13821,2,5,7171,4,2,1,421,7,Potential Loyal
13822,166,3,8158,3,1,1,311,5,At Risk
13823,99,7,21174,3,4,4,344,11,Loyal / VIP
13824,160,6,14904,3,3,3,333,9,Loyal / VIP
13825,86,5,11554,3,2,2,322,7,Potential Loyal
13826,21,6,17466,4,3,3,433,10,Loyal / VIP
13827,21,10,29038,4,4,4,444,12,Loyal / VIP
13828,436,6,13066,1,3,3,133,7,Potential Loyal
13829,257,7,25181,2,4,4,244,10,Loyal / VIP
13830,386,4,10414,1,2,2,122,5,At Risk
13831,106,5,16820,3,2,3,323,8,Potential Loyal
13832,34,4,6509,4,2,1,421,7,Potential Loyal
13833,92,8,25184,3,4,4,344,11,Loyal / VIP
13834,217,6,16256,2,3,3,233,8,Potential Loyal
13835,137,9,22536,3,4,4,344,11,Loyal / VIP
13836,428,6,15635,1,3,3,133,7,Potential Loyal
13837,326,2,7634,2,1,1,211,4,At Risk
13838,36,8,23996,4,4,4,444,12,Loyal / VIP
13839,327,7,19343,2,4,4,244,10,Loyal / VIP
13840,389,5,11779,1,2,2,122,5,At Risk
13841,206,6,17974,2,3,4,234,9,Loyal / VIP
13842,23,3,5571,4,1,1,411,6,Potential Loyal
13843,134,7,23150,3,4,4,344,11,Loyal / VIP
13845,168,7,20968,3,4,4,344,11,Loyal / VIP
13846,242,6,14630,2,3,3,233,8,Potential Loyal
13847,380,6,16272,1,3,3,133,7,Potential Loyal
13848,200,10,26288,2,4,4,244,10,Loyal / VIP
13849,269,4,10076,2,2,2,222,6,Potential Loyal
13850,167,4,7879,3,2,1,321,6,Potential Loyal
13851,729,4,4651,1,2,1,121,4,At Risk
13852,18,8,24696,4,4,4,444,12,Loyal / VIP
13853,8,5,12508,4,2,2,422,8,Potential Loyal
13854,239,6,17977,2,3,4,234,9,Loyal / VIP
13855,381,5,9768,1,2,2,122,5,At Risk
13856,67,5,15672,4,2,3,423,9,Loyal / VIP
13857,251,4,5898,2,2,1,221,5,At Risk
13858,249,7,13830,2,4,3,243,9,Loyal / VIP
13859,56,6,17403,4,3,3,433,10,Loyal / VIP
13860,120,7,10556,3,4,2,342,9,Loyal / VIP
13861,85,6,15312,3,3,3,333,9,Loyal / VIP
13862,79,7,15337,3,4,3,343,10,Loyal / VIP
13863,219,6,16347,2,3,3,233,8,Potential Loyal
13864,210,6,22642,2,3,4,234,9,Loyal / VIP
13865,63,4,10444,4,2,2,422,8,Potential Loyal
13866,89,8,16973,3,4,3,343,10,Loyal / VIP
13867,730,3,9641,1,1,2,112,4,At Risk
13868,0,3,10403,4,1,2,412,7,Potential Loyal
13869,156,2,7824,3,1,1,311,5,At Risk
13870,53,5,15765,4,2,3,423,9,Loyal / VIP
13871,345,4,15760,2,2,3,223,7,Potential Loyal
13872,568,8,17220,1,4,3,143,8,Potential Loyal
13873,308,4,14226,2,2,3,223,7,Potential Loyal
13874,90,7,21339,3,4,4,344,11,Loyal / VIP
13875,772,2,2288,1,1,1,111,3,Lost
13876,189,7,12339,2,4,2,242,8,Potential Loyal
13877,220,5,22083,2,2,4,224,8,Potential Loyal
13878,434,4,5390,1,2,1,121,4,At Risk
13879,96,8,19070,3,4,4,344,11,Loyal / VIP
13880,444,3,10429,1,1,2,112,4,At Risk
13881,33,7,14291,4,4,3,443,11,Loyal / VIP
13882,130,4,14578,3,2,3,323,8,Potential Loyal
13883,530,5,11772,1,2,2,122,5,At Risk
13884,219,5,13372,2,2,3,223,7,Potential Loyal
13885,552,4,9924,1,2,2,122,5,At Risk
13886,81,8,18725,3,4,4,344,11,Loyal / VIP
13887,412,5,19861,1,2,4,124,7,Potential Loyal
13888,678,1,315,1,1,1,111,3,Lost
13889,45,5,17901,4,2,3,423,9,Loyal / VIP
13890,594,3,11215,1,1,2,112,4,At Risk
13891,42,6,19270,4,3,4,434,11,Loyal / VIP
13892,210,6,19908,2,3,4,234,9,Loyal / VIP
13893,158,5,20042,3,2,4,324,9,Loyal / VIP
13894,398,5,13269,1,2,3,123,6,Potential Loyal
13895,70,6,14717,4,3,3,433,10,Loyal / VIP
13896,587,2,5672,1,1,1,111,3,Lost
13897,122,3,8480,3,1,1,311,5,At Risk
13898,169,8,22656,3,4,4,344,11,Loyal / VIP
13899,788,2,7705,1,1,1,111,3,Lost
13900,362,4,9560,2,2,2,222,6,Potential Loyal
13901,74,9,23279,4,4,4,444,12,Loyal / VIP
13902,1023,2,6459,1,1,1,111,3,Lost
13903,126,4,11318,3,2,2,322,7,Potential Loyal
13904,103,8,18283,3,4,4,344,11,Loyal / VIP
13905,212,6,13247,2,3,3,233,8,Potential Loyal
13906,292,5,14337,2,2,3,223,7,Potential Loyal
13907,254,7,15983,2,4,3,243,9,Loyal / VIP
13908,37,7,17093,4,4,3,443,11,Loyal / VIP
13909,246,6,19774,2,3,4,234,9,Loyal / VIP
13910,432,2,5072,1,1,1,111,3,Lost
